Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
55135,139,0,2,0,0,0,0,0,0,0,0,0,0,0,14388.48921,139,0,139,139,0,0,0,0,0,139,139,0,139,139,0,0,0,0,0,40,0,14388.48921,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,508,0,0,0,0,0,0,0,0,0,0,0
5355,307842,1,1,28,28,28,28,28,0,28,28,28,0,181.9115001,6.496839288,307842,0,307842,307842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.248419644,3.248419644,28,28,28,0,0,0,0,0,0,0,0,0,0,1,42,28,28,8,-1,-1,1,0,0,0,0,0,0,0,0,0,0
55145,88,0,2,0,0,0,0,0,0,0,0,0,0,0,22727.27273,88,0,88,88,0,0,0,0,0,88,88,0,88,88,0,0,0,0,0,40,0,22727.27273,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,512,0,0,0,0,0,0,0,0,0,0,0
53,22815,0,2,0,113,0,0,0,0,79,34,56.5,31.81980515,4952.881876,87.66162612,22815,0,22815,22815,0,0,0,0,0,22815,22815,0,22815,22815,0,0,0,0,0,16,0,87.66162612,34,79,49,25.98076211,675,0,0,0,0,0,0,0,0,0,73.5,0,56.5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
53,40337,0,2,0,212,0,0,0,0,180,32,106,104.6518036,5255.720554,49.58226938,40337,0,40337,40337,0,0,0,0,0,40337,40337,0,40337,40337,0,0,0,0,0,16,0,49.58226938,32,180,81.33333333,85.44783984,7301.333333,0,0,0,0,0,0,0,0,0,122,0,106,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
53,65811,0,2,0,123,0,0,0,0,90,33,61.5,40.30508653,1868.988467,30.39005637,65811,0,65811,65811,0,0,0,0,0,65811,65811,0,65811,65811,0,0,0,0,0,16,0,30.39005637,33,90,52,32.90896534,1083,0,0,0,0,0,0,0,0,0,78,0,61.5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
53,29959,0,2,0,166,0,0,0,0,132,34,83,69.29646456,5540.905905,66.75790247,29959,0,29959,29959,0,0,0,0,0,29959,29959,0,29959,29959,0,0,0,0,0,16,0,66.75790247,34,132,66.66666667,56.58032638,3201.333333,0,0,0,0,0,0,0,0,0,100,0,83,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
53,23417,0,2,0,314,0,0,0,0,285,29,157,181.019336,13409.06179,85.4080369,23417,0,23417,23417,0,0,0,0,0,23417,23417,0,23417,23417,0,0,0,0,0,16,0,85.4080369,29,285,114.3333333,147.8016689,21845.33333,0,0,0,0,0,0,0,0,0,171.5,0,157,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
443,195505,12,19,3435,15732,1250,31,286.25,473.1713364,1250,24,828,558.5303135,98038.41334,158.5637196,6516.833333,13067.13199,53469,0,175246,15931.45455,17797.42731,53808,57,195505,10861.38889,22098.42345,80969,0,0,0,0,0,96,152,61.37950436,97.18421524,24,1250,638.03125,585.3918723,342683.6442,0,0,0,0,0,0,0,0,1,658.6129032,286.25,828,96,-1,-1,12,0,0,0,0,0,0,0,0,0,0
55161,31558,1,1,0,0,0,0,0,0,0,0,0,0,0,63.37537233,31558,0,31558,31558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,31.68768617,31.68768617,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,20,-1,3500,0,0,0,0,0,0,0,0,0,0,0
53,22210,0,2,0,80,0,0,0,0,48,32,40,11.3137085,3601.98109,90.04952724,22210,0,22210,22210,0,0,0,0,0,22210,22210,0,22210,22210,0,0,0,0,0,16,0,90.04952724,32,48,37.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,0,56,0,40,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
443,145965,9,14,3351,9079,1250,32,372.3333333,525.0645198,1250,24,648.5,590.7495565,85157.40075,157.5720207,6634.772727,13274.97969,52261,0,124974,15621.75,18615.80636,53012,186,145965,11228.07692,18977.65632,52362,0,0,0,0,0,72,112,61.65861679,95.9134039,24,1250,570,576.4459325,332289.913,0,0,0,0,0,0,0,0,1,594.7826087,372.3333333,648.5,72,-1,-1,9,0,0,0,0,0,0,0,0,0,0
5353,40229104,4,1,388,97,97,97,97,0,97,97,97,0,12.05594835,0.124288127,10057276,11678249.71,26715155,1223418,39005686,13001895.33,12351015.2,26715155,2753001,0,0,0,0,0,0,0,0,0,32,8,0.099430502,0.024857625,97,97,97,0,0,0,0,0,0,0,0,0,0,0,116.4,97,97,32,-1,-1,4,0,3976419,0,3976419,3976419,18126342.5,12146415.12,26715155,9537530,0
5355,616848,1,1,28,28,28,28,28,0,28,28,28,0,90.78411537,3.242289835,616848,0,616848,616848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.621144917,1.621144917,28,28,28,0,0,0,0,0,0,0,0,0,0,1,42,28,28,8,-1,-1,1,0,0,0,0,0,0,0,0,0,0
53,50005,0,2,0,116,0,0,0,0,83,33,58,35.35533906,2319.768023,39.9960004,50005,0,50005,50005,0,0,0,0,0,50005,50005,0,50005,50005,0,0,0,0,0,16,0,39.9960004,33,83,49.66666667,28.86751346,833.3333333,0,0,0,0,0,0,0,0,0,74.5,0,58,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
1900,40247741,14,1,1750,125,125,125,125,0,125,125,125,0,46.58646556,0.372691724,2874838.643,4565252.857,9830364,216,39938266,3072174.308,4689106.25,9830364,216,0,0,0,0,0,0,0,0,0,112,8,0.34784561,0.024846115,125,125,125,0,0,0,0,0,0,0,0,0,0,0,133.3333333,125,125,112,-1,-1,14,0,232787.75,152844.3677,311295,3535,9828061.25,2008.748761,9830364,9826032,0
443,14662404,1140,1275,986848,1120881,1250,29,865.6561404,544.8477417,1250,30,879.1223529,512.5489408,143750.5746,164.7069607,6073.903894,48451.95516,2187214,0,14614188,12830.71817,72704.44391,2187214,12,14662404,11508.95133,68958.93978,2225532,0,0,0,0,0,9120,10200,77.74986967,86.95709107,29,1250,872.9217715,527.9209718,278700.5525,0,0,0,0,0,0,0,0,1,873.2832298,865.6561404,879.1223529,9120,-1,-1,1140,0,0,0,0,0,0,0,0,0,0
5353,3006547,2,1,80,40,40,40,40,0,40,40,40,0,39.91289675,0.997822419,1503273.5,706646.4547,2002948,1003599,2002948,2002948,0,2002948,2002948,0,0,0,0,0,0,0,0,0,16,8,0.665214946,0.332607473,40,40,40,0,0,0,0,0,0,0,0,0,0,0,53.33333333,40,40,16,-1,-1,2,0,0,0,0,0,0,0,0,0,0
53,48081,0,2,0,155,0,0,0,0,106,49,77.5,40.30508653,3223.726628,41.59647262,48081,0,48081,48081,0,0,0,0,0,48081,48081,0,48081,48081,0,0,0,0,0,16,0,41.59647262,49,106,68,32.90896534,1083,0,0,0,0,0,0,0,0,0,102,0,77.5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
53,268098,1,3,46,424,46,46,46,0,292,36,141.3333333,133.8855232,1753.090288,14.91991734,89366,61175.73441,159982,52475,0,0,0,0,0,268098,134049,115363.0571,215623,52475,0,0,0,0,8,24,3.729979336,11.18993801,36,292,101.2,109.5226004,11995.2,0,0,0,0,0,0,0,0,3,126.5,46,141.3333333,8,-1,-1,1,0,0,0,0,0,0,0,0,0,0
5355,309607,1,1,28,28,28,28,28,0,28,28,28,0,180.8744634,6.459802265,309607,0,309607,309607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.229901133,3.229901133,28,28,28,0,0,0,0,0,0,0,0,0,0,1,42,28,28,8,-1,-1,1,0,0,0,0,0,0,0,0,0,0
53,48662,0,2,0,134,0,0,0,0,102,32,67,49.49747468,2753.68871,41.09983149,48662,0,48662,48662,0,0,0,0,0,48662,48662,0,48662,48662,0,0,0,0,0,16,0,41.09983149,32,102,55.33333333,40.41451884,1633.333333,0,0,0,0,0,0,0,0,0,83,0,67,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
53,55987,0,2,0,116,0,0,0,0,83,33,58,35.35533906,2071.90955,35.72257846,55987,0,55987,55987,0,0,0,0,0,55987,55987,0,55987,55987,0,0,0,0,0,16,0,35.72257846,33,83,49.66666667,28.86751346,833.3333333,0,0,0,0,0,0,0,0,0,74.5,0,58,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
443,401170,11,12,4103,6594,1250,43,373,544.321045,1250,24,549.5,531.8748144,26664.50632,57.33230301,18235,37568.67645,159421,0,401104,40110.4,61434.67904,185823,184,374768,34069.81818,58386.95581,191050,0,0,0,0,0,88,96,27.41979709,29.91250592,24,1250,497.7916667,545.4897265,297559.0417,0,0,0,0,0,0,0,0,1,519.4347826,373,549.5,88,-1,-1,11,0,0,0,0,0,0,0,0,0,0
53,45250,0,2,0,187,0,0,0,0,147,40,93.5,75.66042559,4132.596685,44.19889503,45250,0,45250,45250,0,0,0,0,0,45250,45250,0,45250,45250,0,0,0,0,0,16,0,44.19889503,40,147,75.66666667,61.7764788,3816.333333,0,0,0,0,0,0,0,0,0,113.5,0,93.5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
53,34692,0,2,0,90,0,0,0,0,53,37,45,11.3137085,2594.258042,57.65017872,34692,0,34692,34692,0,0,0,0,0,34692,34692,0,34692,34692,0,0,0,0,0,16,0,57.65017872,37,53,42.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,0,63.5,0,45,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
53,5472482,2,4,71,291,38,33,35.5,3.535533906,116,38,72.75,35.93860506,66.14914403,1.096394652,1094496.4,1824720.672,4273137,39791,4333636,4333636,0,4333636,4333636,5472482,1824160.667,2251705.698,4354087,39791,0,0,0,0,16,32,0.365464884,0.730929768,33,116,57.14285714,32.05426946,1027.47619,0,0,0,0,0,0,0,0,2,66.66666667,35.5,72.75,16,-1,-1,2,0,0,0,0,0,0,0,0,0,0
53,23191,0,2,0,177,0,0,0,0,146,31,88.5,81.31727984,7632.27114,86.24035186,23191,0,23191,23191,0,0,0,0,0,23191,23191,0,23191,23191,0,0,0,0,0,16,0,86.24035186,31,146,69.33333333,66.39528096,4408.333333,0,0,0,0,0,0,0,0,0,104,0,88.5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
443,152943,13,16,6583,6148,1250,31,506.3846154,519.2866162,1250,24,384.25,492.0282512,83240.16137,189.6131238,5462.25,11758.54736,53824,0,98794,8232.833333,15078.20479,43466,21,152943,10196.2,15446.33977,54273,0,0,0,0,0,104,128,84.99898655,104.6141373,24,1250,466.0333333,512.265656,262416.1023,0,0,0,0,0,0,0,0,1,482.1034483,506.3846154,384.25,104,-1,-1,13,0,0,0,0,0,0,0,0,0,0
53,39447,0,2,0,123,0,0,0,0,92,31,61.5,43.13351365,3118.107841,50.7009405,39447,0,39447,39447,0,0,0,0,0,39447,39447,0,39447,39447,0,0,0,0,0,16,0,50.7009405,31,92,51.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,0,77,0,61.5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
53,37565,0,2,0,354,0,0,0,0,305,49,177,181.019336,9423.665646,53.24104885,37565,0,37565,37565,0,0,0,0,0,37565,37565,0,37565,37565,0,0,0,0,0,16,0,53.24104885,49,305,134.3333333,147.8016689,21845.33333,0,0,0,0,0,0,0,0,0,201.5,0,177,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
443,604058,11,16,5006,10043,1250,31,455.0909091,541.855046,1250,21,627.6875,578.631687,24913.17059,44.69769459,23233,49904.59882,228053,0,520299,52029.9,93191.41138,304296,36,604058,40270.53333,78957.93957,304587,0,0,0,0,0,88,128,18.21017187,26.48752272,21,1250,582.1071429,564.8688697,319076.8399,0,0,0,0,0,0,0,0,1,603.6666667,455.0909091,627.6875,88,-1,-1,11,0,0,0,0,0,0,0,0,0,0
443,293325,9,10,1885,7023,1412,0,209.4444444,470.4144745,1412,0,702.3,666.5216592,30369.04458,64.77456746,16295.83333,27961.13987,86202,0,248789,31098.625,46930.37717,116195,0,240903,26767,33741.31766,86972,0,0,0,0,0,216,224,30.68268985,34.09187761,0,1412,445.4,612.5018067,375158.4632,0,1,0,0,0,0,0,0,1,468.8421053,209.4444444,702.3,216,-1,1047,3,0,0,0,0,0,0,0,0,0,0
443,15732623,14,14,3598,2534,1392,0,257,436.6750244,1392,0,181,388.2453625,389.7633599,1.779741369,582689.7407,2835219.081,14767084,0,15696145,1207395.769,4075312.455,14767084,0,15683769,1206443.769,4116111.736,14904047,0,0,0,0,0,280,304,0.889870685,0.889870685,0,1392,211.4482759,402.0124897,161614.0419,0,1,0,0,0,0,0,0,1,219,257,181,280,-1,293,9,0,721453,0,721453,721453,14767084,0,14767084,14767084,0
5355,616941,1,1,28,28,28,28,28,0,28,28,28,0,90.77043024,3.24180108,616941,0,616941,616941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.62090054,1.62090054,28,28,28,0,0,0,0,0,0,0,0,0,0,1,42,28,28,8,-1,-1,1,0,0,0,0,0,0,0,0,0,0
443,182802,6,8,1875,5293,1412,0,312.5,559.3931533,1412,0,661.625,702.3263258,39211.82482,76.58559534,14061.69231,20760.56698,52560,0,153371,30674.2,43318.43028,96414,0,130242,18606,21889.72285,48357,0,0,0,0,0,120,184,32.822398,43.76319734,0,1412,477.8666667,636.9575975,405714.981,0,1,0,0,0,0,0,0,1,512,312.5,661.625,120,-1,1047,3,0,0,0,0,0,0,0,0,0,0
55137,140,0,2,0,0,0,0,0,0,0,0,0,0,0,14285.71429,140,0,140,140,0,0,0,0,0,140,140,0,140,140,0,0,0,0,0,40,0,14285.71429,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,509,0,0,0,0,0,0,0,0,0,0,0
5355,308512,1,1,28,28,28,28,28,0,28,28,28,0,181.5164402,6.482730007,308512,0,308512,308512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.241365004,3.241365004,28,28,28,0,0,0,0,0,0,0,0,0,0,1,42,28,28,8,-1,-1,1,0,0,0,0,0,0,0,0,0,0
5355,612822,1,1,28,28,28,28,28,0,28,28,28,0,91.38053138,3.263590406,612822,0,612822,612822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.631795203,1.631795203,28,28,28,0,0,0,0,0,0,0,0,0,0,1,42,28,28,8,-1,-1,1,0,0,0,0,0,0,0,0,0,0
5355,308388,1,1,28,28,28,28,28,0,28,28,28,0,181.5894263,6.485336654,308388,0,308388,308388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.242668327,3.242668327,28,28,28,0,0,0,0,0,0,0,0,0,0,1,42,28,28,8,-1,-1,1,0,0,0,0,0,0,0,0,0,0
55152,68,0,2,0,0,0,0,0,0,0,0,0,0,0,29411.76471,68,0,68,68,0,0,0,0,0,68,68,0,68,68,0,0,0,0,0,40,0,29411.76471,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,512,0,0,0,0,0,0,0,0,0,0,0
17301,342848,1,2,0,72,0,0,0,0,36,36,36,0,210.0056001,8.75023334,171424,165851.8955,288699,54149,0,0,0,0,0,288699,288699,0,288699,288699,0,1,0,0,20,40,2.916744447,5.833488893,0,36,27,18,324,0,0,0,1,1,0,0,0,2,36,0,36,20,-1,1026,0,0,0,0,0,0,0,0,0,0,0
443,383045,22,29,4717,20464,1250,31,214.4090909,379.6603318,1250,23,705.6551724,560.0092012,65739.01239,133.1436254,7660.9,16186.31097,74773,0,326296,15537.90476,24756.98927,75465,72,383045,13680.17857,25154.45054,84325,0,0,0,0,0,176,232,57.43450508,75.70912034,23,1250,508.2884615,549.2935333,301723.3857,0,0,0,0,0,0,0,0,1,518.254902,214.4090909,705.6551724,176,-1,-1,22,0,0,0,0,0,0,0,0,0,0
5355,308313,1,1,28,28,28,28,28,0,28,28,28,0,181.6335996,6.486914272,308313,0,308313,308313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.243457136,3.243457136,28,28,28,0,0,0,0,0,0,0,0,0,0,1,42,28,28,8,-1,-1,1,0,0,0,0,0,0,0,0,0,0
53,39802,0,2,0,178,0,0,0,0,141,37,89,73.53910524,4472.137079,50.24873122,39802,0,39802,39802,0,0,0,0,0,39802,39802,0,39802,39802,0,0,0,0,0,16,0,50.24873122,37,141,71.66666667,60.044428,3605.333333,0,0,0,0,0,0,0,0,0,107.5,0,89,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
53,22746,0,2,0,95,0,0,0,0,60,35,47.5,17.67766953,4176.558516,87.9275477,22746,0,22746,22746,0,0,0,0,0,22746,22746,0,22746,22746,0,0,0,0,0,16,0,87.9275477,35,60,43.33333333,14.43375673,208.3333333,0,0,0,0,0,0,0,0,0,65,0,47.5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
53,24592,0,2,0,82,0,0,0,0,49,33,41,11.3137085,3334.417697,81.3272609,24592,0,24592,24592,0,0,0,0,0,24592,24592,0,24592,24592,0,0,0,0,0,16,0,81.3272609,33,49,38.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,0,57.5,0,41,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
443,14651684,83,302,8594,365824,1250,31,103.5421687,246.5291899,1250,25,1211.337748,203.929549,25554.60519,26.27684299,38155.42708,736692.8321,14436634,-1,14651593,178677.9634,1598522.119,14477318,34,14645804,48657.15615,833758.5936,14465664,0,0,0,0,0,664,2416,5.664877839,20.61196515,25,1250,973.2331606,503.1786159,253188.7195,0,0,0,0,0,0,0,0,3,975.761039,103.5421687,1211.337748,664,-1,-1,83,0,180140,0,180140,180140,14436634,0,14436634,14436634,0
53,28751,0,2,0,184,0,0,0,0,150,34,92,82.02438662,6399.777399,69.56279782,28751,0,28751,28751,0,0,0,0,0,28751,28751,0,28751,28751,0,0,0,0,0,16,0,69.56279782,34,150,72.66666667,66.97263123,4485.333333,0,0,0,0,0,0,0,0,0,109,0,92,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
5355,4940,1,1,28,28,28,28,28,0,28,28,28,0,11336.03239,404.8582996,4940,0,4940,4940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,202.4291498,202.4291498,28,28,28,0,0,0,0,0,0,0,0,0,0,1,42,28,28,8,-1,-1,1,0,0,0,0,0,0,0,0,0,0
0,614193,1,1,0,0,0,0,0,0,0,0,0,0,0,3.256305428,614193,0,614193,614193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.628152714,1.628152714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
53,65937,0,2,0,86,0,0,0,0,51,35,43,11.3137085,1304.275293,30.33198356,65937,0,65937,65937,0,0,0,0,0,65937,65937,0,65937,65937,0,0,0,0,0,16,0,30.33198356,35,51,40.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,0,60.5,0,43,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
5355,306519,1,1,28,28,28,28,28,0,28,28,28,0,182.6966681,6.524881002,306519,0,306519,306519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.262440501,3.262440501,28,28,28,0,0,0,0,0,0,0,0,0,0,1,42,28,28,8,-1,-1,1,0,0,0,0,0,0,0,0,0,0
53,38576,0,2,0,114,0,0,0,0,65,49,57,11.3137085,2955.205309,51.84570718,38576,0,38576,38576,0,0,0,0,0,38576,38576,0,38576,38576,0,0,0,0,0,16,0,51.84570718,49,65,54.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,0,81.5,0,57,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
53,926892,1,3,35,131,35,35,35,0,51,32,43.66666667,10.21436896,179.0931414,4.315497383,308964,448974.6145,827164,36456,0,0,0,0,0,926892,463446,565931.4981,863620,63272,0,0,0,0,8,24,1.078874346,3.236623037,32,51,39.6,9.181503145,84.3,0,0,0,0,0,0,0,0,3,49.5,35,43.66666667,8,-1,-1,1,0,0,0,0,0,0,0,0,0,0
443,131123,10,11,8638,1868,1384,0,863.8,644.6416403,1384,0,169.8181818,421.3247722,80123.24306,160.154969,6556.15,25399.46035,113909,0,131123,14569.22222,37695.27019,113984,0,131048,13104.8,35627.59155,114003,0,0,0,0,0,200,220,76.26427095,83.89069805,0,1384,540.4545455,646.7275666,418256.5455,0,0,0,0,1,0,0,0,1,566.1904762,863.8,169.8181818,200,-1,1956,8,0,0,0,0,0,0,0,0,0,0
443,4000409,7,1,8750,1250,1250,1250,1250,0,1250,1250,1250,0,2499.744401,1.999795521,571487,590578.1428,1430657,73,4000336,666722.6667,585108.9307,1430657,85345,0,0,0,0,0,0,0,0,0,56,8,1.749821081,0.24997444,1250,1250,1250,0,0,0,0,0,0,0,0,0,0,0,1406.25,1250,1250,56,-1,-1,7,0,0,0,0,0,0,0,0,0,0
443,8829159,469,2468,29777,2912519,1250,34,63.49040512,83.55878742,1250,27,1180.113047,226.7454046,333247.5947,332.6477641,3007.206744,61235.07018,2639932,0,8829092,18865.5812,154936.5154,2639932,21,8821757,3575.904743,68216.46852,2673330,0,0,0,0,0,3752,19744,53.11944207,279.528322,27,1250,1001.887679,460.0324621,211629.8662,0,0,0,0,0,0,0,0,5,1002.228805,63.49040512,1180.113047,3752,-1,-1,469,0,0,0,0,0,0,0,0,0,0
443,2595709,13,17,5973,11634,1250,32,459.4615385,565.6371946,1250,22,684.3529412,568.0073658,6783.11783,11.55753592,89507.2069,420760.2079,2274720,0,2527594,210632.8333,671061.0888,2340426,29,2595709,162231.8125,574675.5453,2315376,0,0,0,0,0,104,136,5.008265564,6.549270353,22,1250,608.2903226,571.5347288,326651.9462,0,0,0,0,0,0,0,0,1,628.5666667,459.4615385,684.3529412,104,-1,-1,13,0,0,0,0,0,0,0,0,0,0
5355,613540,1,1,28,28,28,28,28,0,28,28,28,0,91.27359259,3.259771164,613540,0,613540,613540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.629885582,1.629885582,28,28,28,0,0,0,0,0,0,0,0,0,0,1,42,28,28,8,-1,-1,1,0,0,0,0,0,0,0,0,0,0
137,66043309,23,1,1150,50,50,50,50,0,50,50,50,0,18.16989515,0.363397903,2871448.217,7004006.941,26113095,301594,65122403,2960109.227,7155606.989,26113095,301594,0,0,0,0,0,0,0,0,0,184,8,0.348256324,0.015141579,50,50,50,0,0,0,0,0,0,0,0,0,0,0,52.08333333,50,50,184,-1,-1,23,0,4911803,1734876.588,6138546,3685060,25037291,1521416.607,26113095,23961487,0
5355,301140,1,1,28,28,28,28,28,0,28,28,28,0,185.9600186,6.641429236,301140,0,301140,301140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.320714618,3.320714618,28,28,28,0,0,0,0,0,0,0,0,0,0,1,42,28,28,8,-1,-1,1,0,0,0,0,0,0,0,0,0,0
55139,139,0,2,0,0,0,0,0,0,0,0,0,0,0,14388.48921,139,0,139,139,0,0,0,0,0,139,139,0,139,139,0,0,0,0,0,40,0,14388.48921,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,509,0,0,0,0,0,0,0,0,0,0,0
54998,85920743,171,152,11995,188,465,0,70.14619883,56.51170337,80,0,1.236842105,8.91441042,141.7934666,3.759278478,266834.6056,521624.3308,3910468,59,85426276,502507.5059,660934.3097,3956946,3209,85920743,569011.543,674878.313,3958834,16726,0,1,0,0,3420,3040,1.990206253,1.769072225,0,465,37.84876543,53.9120827,2906.512661,0,0,0,1,1,0,0,0,0,37.96594427,70.14619883,1.236842105,3420,-1,510,169,0,0,0,0,0,0,0,0,0,0
53,48869,0,2,0,82,0,0,0,0,49,33,41,11.3137085,1677.95535,40.92574024,48869,0,48869,48869,0,0,0,0,0,48869,48869,0,48869,48869,0,0,0,0,0,16,0,40.92574024,33,49,38.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,0,57.5,0,41,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
443,2606982,18,22,6354,15884,1250,31,353,507.85014,1250,22,722,560.3310246,8530.170135,15.34341242,66845.69231,387307.7649,2422724,0,2584322,152018.9412,591219.393,2445683,18,2606982,124142,536564.3415,2465428,0,0,0,0,0,144,176,6.904535589,8.438876832,22,1250,572.8780488,565.593458,319895.9598,0,0,0,0,0,0,0,0,1,587.2,353,722,144,-1,-1,18,0,0,0,0,0,0,0,0,0,0
5355,611800,1,1,28,28,28,28,28,0,28,28,28,0,91.53318078,3.269042171,611800,0,611800,611800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.634521085,1.634521085,28,28,28,0,0,0,0,0,0,0,0,0,0,1,42,28,28,8,-1,-1,1,0,0,0,0,0,0,0,0,0,0
443,2773405,186,622,36043,665436,1250,29,193.7795699,372.887288,1250,39,1069.832797,371.578529,252930.6034,291.3386253,3436.685254,13089.57591,204506,0,2773354,14991.1027,28745.55155,260704,18,2764625,4451.89211,17331.59647,228006,0,0,0,0,0,1488,4976,67.06557463,224.2730506,29,1250,868.6390606,523.577106,274132.9859,0,0,0,0,0,0,0,0,3,869.7141089,193.7795699,1069.832797,1488,-1,-1,186,0,0,0,0,0,0,0,0,0,0
5355,710734,1,1,28,28,28,28,28,0,28,28,28,0,78.79178427,2.813992295,710734,0,710734,710734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.406996148,1.406996148,28,28,28,0,0,0,0,0,0,0,0,0,0,1,42,28,28,8,-1,-1,1,0,0,0,0,0,0,0,0,0,0
443,207669,6,8,1898,5263,1412,0,316.3333333,560.1005862,1412,0,657.875,702.6188639,34482.75862,67.41497287,15974.53846,22611.22462,49296,0,160429,32085.8,45331.2149,97729,0,158373,22624.71429,24309.90903,48962,0,0,0,0,0,120,184,28.89213123,38.52284164,0,1412,477.4,636.3069565,404886.5429,0,1,0,0,0,0,0,0,1,511.5,316.3333333,657.875,120,-1,1047,3,0,0,0,0,0,0,0,0,0,0
53,27485,0,2,0,120,0,0,0,0,80,40,60,28.28427125,4366.017828,72.7669638,27485,0,27485,27485,0,0,0,0,0,27485,27485,0,27485,27485,0,0,0,0,0,16,0,72.7669638,40,80,53.33333333,23.09401077,533.3333333,0,0,0,0,0,0,0,0,0,80,0,60,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
